customer_id,first_name,last_name,email,signup_date,country,segment
10791,Alejandro,Miller,hobbssharon@hotmail.com,2025-06-25,US,ONLINE_ONLY
10792,Taylor,Erickson DDS,abrown@gmail.com,2023-02-01,DE,VIP
10793,Mandy,Stephens,laurenestrada@gmail.com,2024-01-27,UK,WHOLESALE
10794,Kaitlyn,Wyatt,smithsarah@gmail.com,2023-03-04,DE,ONLINE_ONLY
10795,Stephanie,Roy,ozamora@gmail.com,2023-06-11,SG,WHOLESALE
10796,Tiffany,Wong,emily19@hotmail.com,2024-02-14,US,WHOLESALE
10797,Melissa,Golden,sandy61@gmail.com,2023-02-08,US,WHOLESALE
10798,Marco,Reid,melissareeves@gmail.com,2023-04-19,FR,WHOLESALE
10799,Brittany,Roberts,jakeshepard@gmail.com,2024-10-27,IN,WHOLESALE
10800,Austin,Berger,whiteshawn@gmail.com,2023-05-26,IN,WHOLESALE
10801,Brian,Smith,oanderson@yahoo.com,2025-09-07,UK,VIP
10802,Tina,Dickson,johnsonwilliam@gmail.com,2024-08-28,FR,RETAIL
10803,Jeffery,Walker,kristenburnett@gmail.com,2023-06-07,US,WHOLESALE
10804,Kevin,Bernard,urose@gmail.com,2022-12-04,IN,WHOLESALE
10805,Daniel,Kent,jerryarroyo@hotmail.com,2024-12-12,IN,WHOLESALE
10806,Anna,Jackson,lynn02@hotmail.com,2025-09-18,US,ONLINE_ONLY
10807,James,Wyatt,kaneryan@gmail.com,2023-04-24,DE,VIP
10808,Jose,Freeman,michelestewart@gmail.com,2025-02-17,DE,RETAIL
10809,Lisa,Singleton,mperez@gmail.com,2023-03-28,SG,RETAIL
10810,Tara,Mclean,onealcrystal@hotmail.com,2023-10-01,SG,VIP
10811,Kristopher,Peterson,morganlisa@gmail.com,2023-09-07,DE,ONLINE_ONLY
10812,Amanda,Robinson,jmccann@gmail.com,2024-04-12,IN,VIP
10813,Laura,Evans,chencharles@yahoo.com,2025-05-29,DE,WHOLESALE
10814,Vincent,Rodriguez,cfowler@hotmail.com,2023-01-03,DE,ONLINE_ONLY
10815,James,Campbell,thomaswilliams@yahoo.com,2023-03-22,UK,WHOLESALE
10816,Brian,Greene,darren66@gmail.com,2025-04-27,SG,RETAIL
10817,Rachel,Reyes,johnkennedy@gmail.com,2025-05-03,US,ONLINE_ONLY
10818,George,Knight,alexandrabutler@gmail.com,2024-04-12,SG,ONLINE_ONLY
10819,Evan,Davis,ryanyoung@hotmail.com,2025-07-07,US,RETAIL
10820,Olivia,Conley,joseph89@gmail.com,2025-09-17,IN,WHOLESALE
10821,Derek,Livingston,martinezashley@gmail.com,2023-12-19,US,ONLINE_ONLY
10822,Sarah,Davis,tsanchez@yahoo.com,2024-04-25,DE,WHOLESALE
10823,Kristi,Wolfe,aprilgarza@hotmail.com,2023-05-29,US,RETAIL
10824,Becky,King,jacksonchristy@gmail.com,2024-06-18,US,ONLINE_ONLY
10825,Angela,Robinson,johncobb@gmail.com,2024-12-25,SG,WHOLESALE
10826,Danielle,Ward,tperez@gmail.com,2023-08-29,IN,WHOLESALE
10827,Phillip,Gomez,lsilva@gmail.com,2024-08-26,FR,ONLINE_ONLY
10828,Tony,Howard,rossnicole@hotmail.com,2024-08-14,DE,RETAIL
10829,David,Petty,douglas25@gmail.com,2025-04-24,FR,RETAIL
10830,Stephen,Johnson,,2024-02-27,IN,VIP
10831,Christopher,Le,brettrobinson@yahoo.com,2023-01-28,SG,WHOLESALE
10832,Jeff,Bailey,wcowan@yahoo.com,2023-11-10,US,WHOLESALE
10833,Jennifer,Harris,thomas00@hotmail.com,2024-11-24,UK,RETAIL
10834,Andrew,Hanna,whiteheadjamie@hotmail.com,2023-11-17,UK,RETAIL
10835,Tanya,Tran,crystallove@gmail.com,2024-07-31,DE,VIP
10836,Jessica,Lambert,lisalogan@yahoo.com,2023-06-02,UK,VIP
10837,Raymond,Huang,bward@yahoo.com,2023-12-06,SG,RETAIL
10838,Bobby,Dorsey,gmartinez@gmail.com,2025-04-07,DE,VIP
10839,Brian,Banks,timothy68@yahoo.com,2025-03-05,UK,ONLINE_ONLY
10840,Seth,Williams,yvonnewilliams@hotmail.com,2025-05-15,DE,RETAIL
10841,James,Meyer,byrdkenneth@hotmail.com,2023-07-15,FR,WHOLESALE
10842,Amber,Martinez,gibsontimothy@gmail.com,2025-01-04,UK,RETAIL
10843,Ashley,Jones,kcarey@gmail.com,2023-09-16,DE,ONLINE_ONLY
10844,Dennis,Leach,jennifer75@hotmail.com,2023-04-22,SG,WHOLESALE
10845,Natasha,Brooks,danielsdaniel@gmail.com,2023-11-09,FR,VIP
10846,Christy,Ball,williammurillo@hotmail.com,2025-04-08,US,VIP
10847,Rachel,Green,thomaswilliams@hotmail.com,2023-03-10,SG,WHOLESALE
10848,Tracy,Ray,daniel04@yahoo.com,2024-11-29,UK,RETAIL
10849,Stanley,Murray,aprilwood@yahoo.com,2025-02-24,US,WHOLESALE
10850,Brian,Hardy,brookemills@hotmail.com,2023-01-24,UK,RETAIL
10851,Tracy,Jordan,jamie24@hotmail.com,2025-02-07,FR,ONLINE_ONLY
10852,Amanda,Hardy,nicolemelendez@yahoo.com,2024-05-26,DE,VIP
10853,Charlotte,Lopez,richardsjohn@yahoo.com,2025-05-01,FR,ONLINE_ONLY
10854,Sean,Powell,thomasjesse@gmail.com,2023-05-31,SG,ONLINE_ONLY
10855,Valerie,Rosales,wmccormick@yahoo.com,2025-08-02,FR,WHOLESALE
10856,Chelsea,Reyes,josephknight@hotmail.com,2025-09-01,US,VIP
10857,Thomas,Pace,keith13@hotmail.com,2023-11-17,US,WHOLESALE
10858,Andrew,Cross,randy41@gmail.com,2024-07-15,DE,
10859,George,Jones,bakeranna@hotmail.com,2023-12-11,US,RETAIL
10860,Heather,Dixon,dianemason@gmail.com,2024-07-02,US,RETAIL
10861,John,Lewis,paulanelson@gmail.com,2024-08-14,IN,RETAIL
10862,Rachel,Olson,,2023-06-29,IN,VIP
10863,Joseph,Brown,philipturner@gmail.com,2024-04-29,FR,RETAIL
10864,Lawrence,Lee,shannon18@yahoo.com,2023-11-12,US,ONLINE_ONLY
10865,Manuel,Burton,mooneymichael@hotmail.com,2024-07-30,SG,VIP
10866,Robert,Marshall,robert00@yahoo.com,2023-08-09,SG,RETAIL
10867,Melanie,Knapp,jenny07@yahoo.com,2024-10-07,SG,RETAIL
10868,Mr.,Steven Zimmerman,stacie06@yahoo.com,2023-01-24,DE,RETAIL
10869,Jonathan,Francis,william91@yahoo.com,2023-04-28,DE,ONLINE_ONLY
10870,Thomas,Copeland,zachary28@gmail.com,2025-01-07,SG,RETAIL
10871,Sarah,Mendoza,bucknicholas@gmail.com,2024-02-17,SG,WHOLESALE
10872,Christian,Fisher,ashleybrooks@yahoo.com,2023-05-15,FR,WHOLESALE
10873,Joseph,Lopez,lindamayer@gmail.com,2025-06-01,UK,RETAIL
10874,Wendy,Cobb,qstevens@gmail.com,2023-06-26,FR,ONLINE_ONLY
10875,Christina,Reynolds,johnsonkimberly@yahoo.com,2022-11-19,SG,ONLINE_ONLY
10876,Beverly,Fuller,taylordavid@hotmail.com,2024-03-11,US,ONLINE_ONLY
10877,Christopher,Schwartz,ycook@yahoo.com,2022-12-19,SG,RETAIL
10878,Samuel,Stephens,bethrodriguez@hotmail.com,2024-09-13,DE,RETAIL
10879,Cody,Torres,tammy14@gmail.com,2023-08-14,US,WHOLESALE
10880,Nicholas,Williams,mcclainmatthew@gmail.com,2024-07-21,US,VIP
10881,Claudia,Deleon,,2024-02-28,DE,ONLINE_ONLY
10882,Jonathan,Phillips,olivererika@yahoo.com,2023-07-07,US,WHOLESALE
10883,Daniel,Nelson,romerobrandy@yahoo.com,2023-11-13,FR,VIP
10884,Michelle,Cruz,hramirez@yahoo.com,2022-12-18,US,WHOLESALE
10885,Paul,Richardson,porterleah@yahoo.com,2023-06-16,IN,ONLINE_ONLY
10886,Kimberly,Bowman,ksanchez@hotmail.com,2025-07-07,UK,WHOLESALE
10887,William,Miller,cindynewman@gmail.com,2023-08-01,US,RETAIL
10888,Victoria,Love,bryantashley@yahoo.com,2025-03-25,DE,WHOLESALE
10889,Samuel,Boone,amyblair@hotmail.com,2023-03-28,DE,ONLINE_ONLY
10890,Allison,Patton,josephalexander@yahoo.com,2024-02-20,SG,ONLINE_ONLY
10891,Rebekah,Fisher,christinemann@hotmail.com,2024-06-19,FR,VIP
10892,Jeffrey,Jenkins,dakotathomas@gmail.com,2024-12-08,US,WHOLESALE
10893,Danielle,Pierce,esmith@hotmail.com,2025-01-22,SG,RETAIL
10894,Daniel,Luna,groberts@yahoo.com,2025-07-19,SG,WHOLESALE
10895,Carrie,Woods,jonathan11@gmail.com,2023-06-14,US,ONLINE_ONLY
10896,Rebecca,Reed,andrewchambers@yahoo.com,2023-10-24,UK,ONLINE_ONLY
10897,Christopher,Rodriguez,millermaria@yahoo.com,2025-05-17,DE,RETAIL
10898,Brent,Greene,edwardsmelissa@hotmail.com,2025-04-22,UK,VIP
10899,Matthew,Vazquez,hebertmegan@gmail.com,2024-12-10,FR,ONLINE_ONLY
10900,Benjamin,Nguyen,carlospalmer@yahoo.com,2025-07-18,IN,ONLINE_ONLY
10901,Katherine,Mcknight,russellgeorge@hotmail.com,2025-10-31,DE,RETAIL
10902,Mr.,Christopher Clark,parkertravis@hotmail.com,2024-01-11,US,RETAIL
10903,Samantha,Mullins,robin69@yahoo.com,2023-06-14,UK,VIP
10904,Eric,Walter,duncanvincent@yahoo.com,2023-09-04,FR,ONLINE_ONLY
10905,Angela,Kemp,parksrenee@yahoo.com,2024-09-14,IN,ONLINE_ONLY
10906,Michael,Lucas,huffnicholas@hotmail.com,2022-12-21,US,VIP
10907,Christopher,Esparza,,2023-02-18,DE,ONLINE_ONLY
10908,Natalie,Fisher,sawyerbrandi@yahoo.com,2024-04-28,FR,WHOLESALE
10909,Mary,Rogers,rhondaevans@gmail.com,2023-07-31,DE,VIP
10910,Isabel,Rich,jacevedo@hotmail.com,2025-08-21,,WHOLESALE
10911,Gary,Keller,newmandavid@yahoo.com,2024-02-18,US,ONLINE_ONLY
10912,Jessica,Perez,contrerasdanielle@hotmail.com,2023-02-02,DE,WHOLESALE
10913,Joshua,Stevens,jennifer07@hotmail.com,2024-04-25,UK,WHOLESALE
10914,Willie,Faulkner,jimmy14@yahoo.com,2024-01-07,DE,VIP
10915,David,Harrell,stanleyfrank@hotmail.com,2025-10-23,DE,ONLINE_ONLY
10916,Ann,Reynolds,bakerpamela@yahoo.com,2022-12-04,US,WHOLESALE
10917,Ashley,Nelson,bgordon@yahoo.com,2024-09-10,UK,WHOLESALE
10918,Karina,Anderson,connie02@yahoo.com,2025-11-14,IN,VIP
10919,Christina,Mendez,anthonyjefferson@hotmail.com,2024-07-02,IN,VIP
10920,Edward,Fields,mullinsgrace@gmail.com,2025-02-20,UK,RETAIL
10921,John,Mercer,tcole@hotmail.com,2024-10-27,US,WHOLESALE
10922,Cathy,Elliott,christineponce@hotmail.com,2024-09-25,IN,ONLINE_ONLY
10923,Michael,Neal,brian42@hotmail.com,2023-07-19,FR,WHOLESALE
10924,Kyle,Harper,pmartin@gmail.com,2024-01-22,US,ONLINE_ONLY
10925,Christina,Mclaughlin,kingheidi@yahoo.com,2023-06-20,IN,RETAIL
10926,Mallory,Martin,jennifer01@yahoo.com,2024-07-05,UK,VIP
10927,Jesse,Brown,jyoung@yahoo.com,2023-03-12,US,RETAIL
10928,Jason,Rivera,anna96@yahoo.com,2023-08-23,US,ONLINE_ONLY
10929,Tiffany,Tucker,lclark@yahoo.com,2024-08-11,UK,VIP
10930,Andrea,Williams,qduncan@hotmail.com,2023-03-12,US,VIP
10931,Mrs.,Amanda Mack,hendersoncody@gmail.com,2024-02-05,US,VIP
10932,David,Adams,amykoch@gmail.com,2023-12-12,SG,WHOLESALE
10933,Brian,Chambers,wdavis@yahoo.com,2024-05-28,SG,VIP
10934,Michael,Mccoy,ivan47@hotmail.com,2025-02-22,US,ONLINE_ONLY
10935,Timothy,Garcia,biancajensen@yahoo.com,2024-05-03,SG,WHOLESALE
10936,Christopher,Tapia,xwinters@gmail.com,2024-03-23,IN,VIP
10937,Christopher,Downs,joseph01@gmail.com,2025-05-29,DE,
10938,Ashley,Moreno,allendevin@hotmail.com,2025-02-27,UK,ONLINE_ONLY
10939,Joseph,Mcgrath,pharris@gmail.com,2025-09-27,FR,RETAIL
10940,Timothy,Martinez,fwarren@yahoo.com,2023-08-16,SG,ONLINE_ONLY
10941,Bonnie,Wright,kyle46@yahoo.com,2025-04-30,IN,WHOLESALE
10942,Ashley,Gay,melissa77@yahoo.com,2024-10-28,US,RETAIL
10943,Becky,Hill,valdezjennifer@yahoo.com,2023-09-14,US,RETAIL
10944,Tracey,Collins,ecardenas@gmail.com,2025-09-05,IN,ONLINE_ONLY
10945,Daryl,Cuevas,wross@hotmail.com,2023-02-06,FR,WHOLESALE
10946,Kevin,Wall,sonyakerr@gmail.com,2023-10-04,SG,WHOLESALE
10947,Cathy,Walters,bradleyrichard@yahoo.com,2023-06-16,IN,RETAIL
10948,Kyle,Rose,walkerjoshua@gmail.com,2025-04-28,US,WHOLESALE
10949,Adam,Dougherty,jonesrachel@hotmail.com,2024-12-23,IN,WHOLESALE
10950,Richard,Lewis,marshallsheila@yahoo.com,2022-12-16,IN,ONLINE_ONLY
10951,Joshua,Nolan,watkinsjennifer@hotmail.com,2023-08-09,SG,ONLINE_ONLY
10952,Shirley,Davis,rarmstrong@gmail.com,2024-12-19,FR,RETAIL
10953,Kimberly,Clark,tbradley@gmail.com,2025-01-29,,ONLINE_ONLY
10954,Kim,Thomas,bhays@hotmail.com,2025-03-26,FR,WHOLESALE
10955,Mariah,Villanueva,paularamirez@hotmail.com,2025-06-06,DE,VIP
10956,Taylor,Adams MD,rodriguezjerry@hotmail.com,2023-01-22,FR,VIP
10957,Elizabeth,Mullins,uriley@gmail.com,2023-07-06,DE,ONLINE_ONLY
10958,Christine,Martinez,mstewart@gmail.com,2024-12-30,IN,RETAIL
10959,Samuel,Dunn,tboone@gmail.com,2023-08-03,FR,RETAIL
10960,Mrs.,Pamela Huang,richard58@hotmail.com,2025-03-12,FR,ONLINE_ONLY
10961,Chad,Ellis,sara40@yahoo.com,2025-01-20,UK,RETAIL
10962,Jason,Oconnell,nina33@gmail.com,2025-04-26,DE,ONLINE_ONLY
10963,Michelle,Brown,matthewfry@yahoo.com,2024-03-05,UK,WHOLESALE
10964,Adam,Powers,cardenasmanuel@gmail.com,2023-11-21,SG,
10965,Valerie,Jones,stephenwagner@yahoo.com,2025-06-10,IN,
10966,Stephanie,Proctor,mariawheeler@hotmail.com,2024-12-14,US,VIP
10967,Joseph,Mejia,fullercody@yahoo.com,2025-04-13,DE,VIP
10968,Casey,Adams,powersandrew@hotmail.com,2023-07-17,US,ONLINE_ONLY
10969,Aaron,Wade,christopherwiggins@hotmail.com,2023-01-15,FR,ONLINE_ONLY
10970,Samuel,Stevens,keithirwin@gmail.com,2024-06-24,SG,VIP
10971,Veronica,Vargas,katrina79@yahoo.com,2025-06-17,SG,VIP
10972,Timothy,Edwards,ivanreeves@yahoo.com,2023-07-01,UK,VIP
10973,Veronica,Johnston,ashley79@yahoo.com,2024-10-27,,ONLINE_ONLY
10974,Theresa,Ellis,robertnguyen@hotmail.com,2025-10-24,SG,RETAIL
10975,Jennifer,Moore,katelyn92@hotmail.com,2025-05-22,FR,VIP
10976,Samantha,Wheeler,uanderson@hotmail.com,2023-12-16,SG,WHOLESALE
10977,Anthony,Kelly,christopher96@hotmail.com,2024-07-19,US,ONLINE_ONLY
10978,Elizabeth,Arnold,slucas@hotmail.com,2025-09-27,SG,WHOLESALE
10979,Katelyn,Wilson,angelabrown@gmail.com,2025-09-17,IN,WHOLESALE
10980,Rose,Le,nelsonchristopher@gmail.com,2024-02-23,SG,VIP
10981,Diane,Hall,bcollins@gmail.com,2023-10-20,US,WHOLESALE
10982,Luis,Brown,alyssa65@hotmail.com,2024-03-01,IN,WHOLESALE
10983,Tara,Johnson,zmitchell@gmail.com,2024-09-25,US,RETAIL
10984,Todd,Watson,slewis@hotmail.com,2025-03-17,UK,RETAIL
10985,Carol,Mendoza,shahkevin@hotmail.com,2023-12-11,IN,ONLINE_ONLY
10986,Alyssa,Contreras,dwilliams@yahoo.com,2023-05-04,US,ONLINE_ONLY
10987,Jessica,Hebert,ronaldmeyer@yahoo.com,2024-10-03,FR,WHOLESALE
10988,Steven,Williams,daniel46@gmail.com,2024-08-29,IN,ONLINE_ONLY
10989,Dennis,Lee,shellysnyder@hotmail.com,2023-12-16,SG,VIP
10990,Carly,Elliott,wilsonjasmine@hotmail.com,2025-01-04,FR,RETAIL
10991,Edwin,Griffith,qroach@gmail.com,2024-05-15,IN,VIP
10992,Samantha,Sanchez,juliecarter@gmail.com,2023-02-11,FR,VIP
10993,Hailey,Coleman,franklincourtney@hotmail.com,2022-12-06,US,VIP
10994,Andrew,Randall,tuckeramber@hotmail.com,2023-09-28,FR,ONLINE_ONLY
10995,Frank,Middleton,pooleholly@yahoo.com,2023-02-16,FR,RETAIL
10996,Jennifer,Chen,harrelljamie@gmail.com,2023-04-18,SG,WHOLESALE
10997,Ryan,Murray,maria32@yahoo.com,2025-03-11,FR,WHOLESALE
10998,Margaret,Hale,ncarr@hotmail.com,2023-01-30,IN,RETAIL
10999,Kimberly,Lawrence,ylong@hotmail.com,2024-02-01,IN,WHOLESALE
11000,Chad,Tapia,thomaskaren@hotmail.com,2023-04-13,DE,VIP
11001,Matthew,Mcgrath,spencer73@gmail.com,2024-08-26,DE,RETAIL
11002,Natalie,Bush,perry71@hotmail.com,2024-02-03,SG,WHOLESALE
11003,John,Solomon,tharris@yahoo.com,2024-03-12,SG,RETAIL
11004,Hannah,Dixon,nolandaniel@gmail.com,2025-08-04,IN,RETAIL
11005,Sherri,Wright,kchan@yahoo.com,2023-04-15,UK,WHOLESALE
11006,Ricardo,Peck,asmith@gmail.com,2024-10-26,SG,WHOLESALE
11007,Eric,Terry,andrew02@hotmail.com,2023-12-08,FR,ONLINE_ONLY
11008,Sharon,Miller,daniel80@hotmail.com,2024-02-22,US,VIP
11009,Jacob,Floyd,antonio12@gmail.com,2023-05-15,US,RETAIL
11010,Ashley,Cherry,danielswilliam@gmail.com,2024-10-21,IN,ONLINE_ONLY
11011,Douglas,Romero,kford@gmail.com,2023-09-13,SG,RETAIL
11012,Omar,Stanley,joel58@gmail.com,2025-05-25,UK,WHOLESALE
11013,Kayla,Lowe,emilydelgado@gmail.com,2025-11-08,UK,WHOLESALE
11014,Billy,Martin,wshea@gmail.com,2025-02-28,FR,WHOLESALE
11015,Stacy,Moran,vasquezalan@yahoo.com,2022-12-10,FR,RETAIL
11016,Jeremy,Mccarthy,matthewsmary@hotmail.com,2025-03-30,UK,WHOLESALE
11017,Raymond,Bryant,ewingjerome@yahoo.com,2025-02-18,DE,WHOLESALE
11018,Anthony,Vazquez,jcuevas@gmail.com,2024-03-20,SG,RETAIL
11019,Michael,Jones,amber30@hotmail.com,2023-03-14,IN,VIP
11020,Kenneth,Jackson,holmesvirginia@yahoo.com,2024-09-13,DE,VIP
11021,Tina,Mills,jaimeyoung@hotmail.com,2023-09-05,US,VIP
11022,Donna,Newman,cturner@hotmail.com,2023-01-18,DE,WHOLESALE
11023,Deanna,Norton,gary75@yahoo.com,2022-12-01,US,WHOLESALE
11024,Alexis,Malone,richarddecker@gmail.com,2025-09-26,FR,WHOLESALE
11025,Joshua,Young,zhangbobby@hotmail.com,2023-02-26,FR,VIP
11026,Olivia,Miller,scottjohnson@yahoo.com,2024-05-28,SG,WHOLESALE
11027,Christopher,Fields,amber00@hotmail.com,2025-06-20,US,VIP
11028,Adam,Reynolds,lbuchanan@gmail.com,2024-01-07,DE,RETAIL
11029,Joyce,Hayes,qsullivan@gmail.com,2023-05-26,FR,ONLINE_ONLY
11030,Melissa,West,geraldowen@gmail.com,2024-12-24,SG,RETAIL
11031,Daniel,Aguirre,reyesjeffrey@gmail.com,2023-04-04,SG,VIP
11032,Kelly,Smith,rachelgill@yahoo.com,2024-05-28,US,VIP
11033,Courtney,Martin,wsmith@gmail.com,2025-04-26,DE,RETAIL
11034,Elizabeth,Lester,jessicabriggs@yahoo.com,2023-04-23,US,VIP
11035,John,Klein,eric01@gmail.com,2024-07-29,FR,ONLINE_ONLY
11036,Joshua,Salas,zgraham@hotmail.com,2024-05-31,IN,RETAIL
11037,Kelly,Solis,paula89@yahoo.com,2025-11-08,IN,WHOLESALE
11038,Ashlee,Horn,yfischer@gmail.com,2023-12-08,US,WHOLESALE
11039,Lawrence,Allen,cartertrevor@yahoo.com,2025-03-28,US,WHOLESALE
11040,Amanda,Hunt,garciasharon@hotmail.com,2023-09-18,SG,WHOLESALE
11041,Timothy,Short,stephen89@yahoo.com,2025-03-29,IN,WHOLESALE
11042,Troy,Parker,croberts@hotmail.com,2025-07-08,UK,WHOLESALE
11043,Donald,Lucas,longstacy@yahoo.com,2025-10-09,DE,RETAIL
11044,Joseph,Palmer,andersonrobert@hotmail.com,2023-12-13,FR,VIP
11045,Jason,Smith,williamward@hotmail.com,2024-02-14,UK,RETAIL
11046,Linda,Ryan,scott87@hotmail.com,2023-06-26,DE,VIP
11047,Justin,Davis,athompson@yahoo.com,2024-09-08,DE,VIP
11048,Mrs.,Jennifer Hall,brandonhughes@yahoo.com,2025-09-19,IN,RETAIL
11049,Renee,Leonard,ldecker@gmail.com,2024-10-01,DE,ONLINE_ONLY
11050,Luis,Smith,patricia27@hotmail.com,2024-11-19,FR,WHOLESALE
11051,Miguel,Edwards,collinmcknight@gmail.com,2024-04-05,IN,
11052,Tina,Aguilar,andersondoris@yahoo.com,2023-10-23,SG,ONLINE_ONLY
11053,Vanessa,Gardner,robertpatterson@hotmail.com,2025-01-02,US,RETAIL
11054,Laura,Butler,maystacy@gmail.com,2024-06-16,FR,WHOLESALE
11055,Meredith,Hart,kevin94@yahoo.com,2025-08-01,DE,
11056,Timothy,Dean,garrisonjodi@gmail.com,2025-01-03,DE,RETAIL
11057,Richard,Johnson,hawkinsmary@yahoo.com,2025-10-11,DE,RETAIL
11058,Michael,Gutierrez,katherinegamble@hotmail.com,2023-06-24,UK,VIP
11059,Kelsey,Webb,sstephens@hotmail.com,2025-07-08,FR,WHOLESALE
11060,David,Perez,imccall@yahoo.com,2024-09-20,FR,ONLINE_ONLY
11061,Harry,Palmer,andersondonna@hotmail.com,2024-06-22,UK,VIP
11062,Donna,Jackson,danielbrown@hotmail.com,2024-08-26,US,RETAIL
11063,Holly,Lewis,sarahmoreno@gmail.com,2025-03-11,SG,WHOLESALE
11064,Eric,Avila,timothymathews@yahoo.com,2025-08-20,SG,VIP
11065,Kelly,Davis,ian53@hotmail.com,2023-11-20,DE,ONLINE_ONLY
11066,Rebecca,Barnes,gtorres@yahoo.com,2025-06-07,SG,VIP
11067,Brandon,Jackson,ronaldkelly@gmail.com,2023-09-05,FR,VIP
11068,Elizabeth,Garcia,garciasamuel@yahoo.com,2023-12-07,US,ONLINE_ONLY
11069,Mr.,Nicholas Ellis,jason24@yahoo.com,2024-04-23,FR,RETAIL
11070,Frank,Williams,stevenfreeman@gmail.com,2023-03-04,US,ONLINE_ONLY
11071,Ms.,Erica Perez,oscar54@yahoo.com,2023-01-16,DE,WHOLESALE
11072,Joel,Franklin,troy87@hotmail.com,2025-08-13,UK,WHOLESALE
11073,Laura,Christensen,lwilliamson@gmail.com,2024-10-01,UK,ONLINE_ONLY
11074,Daniel,Mann,zfinley@yahoo.com,2023-12-05,US,ONLINE_ONLY
11075,Jennifer,Thompson,judithpineda@hotmail.com,2023-11-24,SG,VIP
11076,Andre,Webb,calhounbailey@gmail.com,2024-11-28,SG,RETAIL
11077,Rachel,Barron,onewman@yahoo.com,2024-05-04,DE,ONLINE_ONLY
11078,Karla,Russell,cruzcharles@hotmail.com,2024-11-14,US,RETAIL
11079,Sara,Lucas,sean52@yahoo.com,2024-08-15,DE,ONLINE_ONLY
11080,Anthony,Bond PhD,justinsimpson@hotmail.com,2025-10-14,SG,VIP
11081,Paige,Jones,brenda76@hotmail.com,2024-07-30,US,VIP
11082,Connie,Leonard,richard49@hotmail.com,2024-10-26,DE,ONLINE_ONLY
11083,Ryan,Smith,sullivanjeffery@hotmail.com,2024-09-19,IN,VIP
11084,Stephen,Flores,joseph41@yahoo.com,2024-09-18,FR,VIP
11085,Roger,Carter,alexis84@hotmail.com,2023-08-30,DE,RETAIL
11086,Karina,Prince,kevinacosta@yahoo.com,2024-12-05,FR,RETAIL
11087,Robin,Simon,nicholelopez@gmail.com,2023-05-07,FR,VIP
11088,Scott,Johnson MD,tguzman@gmail.com,2024-07-12,UK,VIP
11089,Ryan,Henry,chad54@yahoo.com,2023-01-26,UK,ONLINE_ONLY
11090,Stephanie,Morales,kaitlyn94@yahoo.com,2025-02-06,SG,ONLINE_ONLY
11091,Kristy,Brewer,adambailey@hotmail.com,2025-06-21,DE,ONLINE_ONLY
11092,Clayton,Kennedy,robert24@hotmail.com,2024-02-09,IN,WHOLESALE
11093,Ashley,Lucas,yvonne98@hotmail.com,2025-08-27,FR,ONLINE_ONLY
11094,Alexis,Kelly,vgomez@yahoo.com,2025-10-12,IN,VIP
11095,Autumn,Noble,,2024-03-19,DE,WHOLESALE
11096,Pamela,Spence,dannyparker@yahoo.com,2024-10-07,UK,
11097,Meredith,Yu,malikyork@hotmail.com,2022-11-22,FR,ONLINE_ONLY
11098,Christopher,Simpson,dgrant@hotmail.com,2024-11-05,US,VIP
11099,Madison,Contreras,christopher62@hotmail.com,2022-11-21,SG,RETAIL
11100,Rebecca,Wilson,ochoaalexa@hotmail.com,2025-06-04,DE,ONLINE_ONLY
11101,Jeremiah,Perez,jesse94@hotmail.com,2023-12-23,FR,RETAIL
11102,Juan,Savage,mathewsharp@yahoo.com,2025-09-08,UK,ONLINE_ONLY
11103,Emma,Morales,brennanjacob@yahoo.com,2023-04-10,UK,RETAIL
11104,Andrea,Ramos,mitchellcynthia@yahoo.com,2025-06-27,FR,WHOLESALE
11105,Robert,Nunez,smithsamantha@yahoo.com,2023-10-20,SG,VIP
11106,Dr.,Alicia Mendoza DDS,caitlin28@yahoo.com,2022-12-10,IN,ONLINE_ONLY
11107,Karina,Schultz,ryan55@gmail.com,2023-03-17,US,RETAIL
11108,Erica,Reed,toni42@gmail.com,2024-01-03,IN,WHOLESALE
11109,Robert,Moore,mary67@gmail.com,2024-08-03,DE,WHOLESALE
11110,David,Robinson,dorishall@yahoo.com,2024-04-16,DE,RETAIL
11111,Elizabeth,Henderson,jasmineparker@hotmail.com,2023-06-10,DE,VIP
11112,Mr.,Christopher Burke,,2023-01-28,UK,RETAIL
11113,Brian,West,paul81@yahoo.com,2024-07-03,IN,WHOLESALE
11114,Ashley,Jones,wjones@yahoo.com,2023-08-11,UK,ONLINE_ONLY
11115,Austin,Hamilton,melanielittle@hotmail.com,2023-03-23,UK,RETAIL
11116,Edward,Wood,tjohnson@yahoo.com,2024-01-06,US,RETAIL
11117,Michael,Hall,whunt@gmail.com,2024-07-23,FR,WHOLESALE
11118,Marc,Powell,whitejustin@yahoo.com,2025-01-23,SG,RETAIL
11119,Mark,Torres,jared45@hotmail.com,2025-11-15,UK,VIP
11120,Timothy,Barnes,jon53@gmail.com,2023-07-29,UK,WHOLESALE
11121,Jeremy,Norman,gary04@gmail.com,2024-08-13,FR,VIP
11122,Tyler,Davis,etyler@hotmail.com,2023-06-14,UK,RETAIL
11123,Nathan,Powers,xcarter@yahoo.com,2023-09-22,FR,ONLINE_ONLY
11124,Alexis,Nelson,connor56@yahoo.com,2024-05-27,DE,WHOLESALE
